item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM01611,ORD00027,PROD0079,3,55300,66
ITEM01612,ORD00615,PROD0163,3,11368,73
ITEM01613,ORD00441,PROD0124,5,25848,24
ITEM01614,ORD00632,PROD0330,4,54499,6
ITEM01615,ORD00592,PROD0220,2,41898,49
ITEM01616,ORD00178,PROD0207,3,34100,20
ITEM01617,ORD00448,PROD0119,1,46732,16
ITEM01618,ORD00517,PROD0061,5,51598,50
ITEM01619,ORD00643,PROD0470,3,55075,70
ITEM01620,ORD00163,PROD0486,3,13553,11
ITEM01621,ORD00096,PROD0014,4,956,80
ITEM01622,ORD00608,PROD0079,1,40707,90
ITEM01623,ORD00557,PROD0472,1,37673,48
ITEM01624,ORD00026,PROD0381,2,29934,81
ITEM01625,ORD00647,PROD0399,3,12426,30
ITEM01626,ORD00669,PROD0460,2,19659,24
ITEM01627,ORD00549,PROD0431,2,47799,99
ITEM01628,ORD00388,PROD0395,3,43405,6
ITEM01629,ORD00282,PROD0043,2,41319,2
ITEM01630,ORD00654,PROD0297,1,7470,58
ITEM01631,ORD00611,PROD0063,1,9495,36
ITEM01632,ORD00269,PROD0459,2,6280,9
ITEM01633,ORD00507,PROD0433,3,55139,26
ITEM01634,ORD00401,PROD0052,4,52330,2
ITEM01635,ORD00424,PROD0038,4,41204,9
ITEM01636,ORD00216,PROD0352,4,24792,40
ITEM01637,ORD00649,PROD0466,-3,53189,20
ITEM01638,ORD00185,PROD0153,1,59420,22
ITEM01639,ORD00676,PROD0291,5,56220,4
ITEM01640,ORD00121,PROD0500,3,22926,61
ITEM01641,ORD00629,PROD0308,5,528,20
ITEM01642,ORD00535,PROD0380,3,8168,24
ITEM01643,ORD00621,PROD0016,5,1709,66
ITEM01644,ORD00525,PROD0390,2,14375,46
ITEM01645,ORD00118,PROD0461,2,2133,41
ITEM01646,ORD00142,PROD0113,1,47893,88
ITEM01647,ORD00130,PROD0138,3,31760,25
ITEM01648,ORD00095,PROD0179,5,42924,37
ITEM01649,ORD00479,PROD0382,4,28777,65
ITEM01650,ORD00410,PROD0473,2,16590,22
ITEM01651,ORD00203,PROD0352,3,25944,13
ITEM01652,ORD00598,PROD0407,5,20620,21
ITEM01653,ORD00211,PROD0489,4,28607,57
ITEM01654,ORD00434,PROD0306,3,53670,40
ITEM01655,ORD00638,PROD0056,5,25303,54
ITEM01656,ORD00205,PROD0291,3,24707,80
ITEM01657,ORD00066,PROD0231,2,58490,4
ITEM01658,ORD00524,PROD0130,5,27057,37
ITEM01659,ORD00619,PROD0424,5,23285,50
ITEM01660,ORD00031,PROD0059,2,53221,41
ITEM01661,ORD00440,PROD0405,2,23645,31
ITEM01662,ORD00075,PROD0111,3,24577,18
ITEM01663,ORD00322,PROD0063,1,21079,88
ITEM01664,ORD00012,PROD0368,3,14209,59
ITEM01665,ORD00582,PROD0408,3,59100,29
ITEM01666,ORD00576,PROD0034,4,18786,77
ITEM01667,ORD00218,PROD0270,2,6944,71
ITEM01668,ORD00285,PROD0367,5,58091,85
ITEM01669,ORD00077,PROD0294,4,44904,96
ITEM01670,ORD00446,PROD0163,3,13185,25
ITEM01671,ORD00051,PROD0411,4,32879,5
ITEM01672,ORD00282,PROD0216,1,8332,57
ITEM01673,ORD00176,PROD0308,3,38942,49
ITEM01674,ORD00243,PROD0296,1,18880,2
ITEM01675,ORD00660,PROD0402,5,504,59
ITEM01676,ORD00292,PROD0068,4,2625,68
ITEM01677,ORD00541,PROD0021,3,42456,2
ITEM01678,ORD00072,PROD0241,1,54585,53
ITEM01679,ORD00309,PROD0141,3,49593,44
ITEM01680,ORD00410,PROD0041,5,50965,40
ITEM01681,ORD00506,PROD0314,1,25977,38
ITEM01682,ORD00466,PROD0253,1,55451,47
ITEM01683,ORD00633,PROD0053,1,14881,6
ITEM01684,ORD00011,PROD0072,1,21358,88
ITEM01685,ORD00447,PROD0116,2,5968,24
ITEM01686,ORD00378,PROD0418,5,523,88
ITEM01687,ORD00054,PROD0133,1,7461,6
ITEM01688,ORD00312,PROD0039,3,21782,88
ITEM01689,ORD00628,PROD0406,-4,17888,89
ITEM01690,ORD00175,PROD0474,2,38437,58
ITEM01691,ORD00123,PROD0065,3,56685,18
ITEM01692,ORD00599,PROD0455,4,41940,57
ITEM01693,ORD00685,PROD0063,5,34776,30
ITEM01694,ORD00592,PROD0245,4,18585,41
ITEM01695,ORD00495,PROD0116,1,17489,98
ITEM01696,ORD00304,PROD0365,1,23334,71
ITEM01697,ORD00249,PROD0338,2,45745,9
ITEM01698,ORD00077,PROD0498,-3,4149,27
ITEM01699,ORD00014,PROD0344,2,30880,49
ITEM01700,ORD00193,PROD0250,1,22511,26
ITEM01701,ORD00605,PROD0390,5,33880,40
ITEM01702,ORD00320,PROD0363,4,43145,19
ITEM01703,ORD00517,PROD0055,2,14538,46
ITEM01704,ORD00395,PROD0500,4,57075,79
ITEM01705,ORD00526,PROD0104,4,12517,8
ITEM01706,ORD00285,PROD0217,2,45175,39
ITEM01707,ORD00592,PROD0332,1,9852,59
ITEM01708,ORD00110,PROD0382,1,15965,2
ITEM01709,ORD00472,PROD0096,3,2073,60
ITEM01710,ORD00678,PROD0272,4,23265,33
ITEM01711,ORD00122,PROD0475,5,5709,45
ITEM01712,ORD00442,PROD0109,2,26213,64
ITEM01713,ORD00442,PROD0261,3,3683,56
ITEM01714,ORD00280,PROD0190,1,3420,83
ITEM01715,ORD00392,PROD0375,4,12909,37
ITEM01716,ORD00194,PROD0207,2,39131,35
ITEM01717,ORD00543,PROD0312,4,34188,55
ITEM01718,ORD00112,PROD0349,1,42558,31
ITEM01719,ORD00114,PROD0113,1,3682,4
ITEM01720,ORD00590,PROD0137,2,4515,68
ITEM01721,ORD00104,PROD0142,2,58042,79
ITEM01722,ORD00415,PROD0201,4,6839,28
ITEM01723,ORD00275,PROD0254,2,11408,100
ITEM01724,ORD00209,PROD0178,3,46458,76
ITEM01725,ORD00295,PROD0376,1,6376,23
ITEM01726,ORD00516,PROD0465,5,31444,94
ITEM01727,ORD00313,PROD0437,2,11356,40
ITEM01728,ORD00698,PROD0036,2,12477,42
ITEM01729,ORD00467,PROD0073,1,43849,60
ITEM01730,ORD00439,PROD0172,1,11833,33
ITEM01731,ORD00079,PROD0088,1,39128,45
ITEM01732,ORD00486,PROD0299,1,32201,31
ITEM01733,ORD00484,PROD0057,1,53869,2
ITEM01734,ORD00581,PROD0349,3,54946,29
ITEM01735,ORD00538,PROD0258,2,49679,18
ITEM01736,ORD00097,PROD0052,3,52883,94
ITEM01737,ORD00344,PROD0232,4,48356,44
ITEM01738,ORD00559,PROD0132,4,16815,46
ITEM01739,ORD00470,PROD0007,3,19935,90
ITEM01740,ORD00342,PROD0457,5,50959,84
ITEM01741,ORD00611,PROD0248,1,17890,87
ITEM01742,ORD00532,PROD0373,1,9892,52
ITEM01743,ORD00226,PROD0338,2,23609,63
ITEM01744,ORD00032,PROD0126,5,48762,89
ITEM01745,ORD00442,PROD0185,2,48982,11
ITEM01746,ORD00199,PROD0472,4,42060,13
ITEM01747,ORD00281,PROD0450,5,59131,57
ITEM01748,ORD00540,PROD0090,3,59859,86
ITEM01749,ORD00358,PROD0455,3,25826,75
ITEM01750,ORD00428,PROD0484,3,20471,24
ITEM01751,ORD00043,PROD0297,5,46195,43
ITEM01752,ORD00628,PROD0063,4,52322,58
ITEM01753,ORD00581,PROD0496,3,19101,14
ITEM01754,ORD00009,PROD0256,2,30760,87
ITEM01755,ORD00154,PROD0268,3,41081,71
ITEM01756,ORD00681,PROD0084,3,32104,36
ITEM01757,ORD00067,PROD0410,3,1221,58
ITEM01758,ORD00042,PROD0112,3,54298,75
ITEM01759,ORD00127,PROD0028,4,20242,0
ITEM01760,ORD00441,PROD0181,1,3470,32
ITEM01761,ORD00142,PROD0180,3,51663,64
ITEM01762,ORD00682,PROD0491,5,10360,11
ITEM01763,ORD00278,PROD0074,2,28514,74
ITEM01764,ORD00083,PROD0149,2,2306,60
ITEM01765,ORD00364,PROD0128,4,27893,51
ITEM01766,ORD00101,PROD0458,3,19993,76
ITEM01767,ORD00319,PROD0089,-1,28761,86
ITEM01768,ORD00331,PROD0412,5,9321,87
ITEM01769,ORD00205,PROD0129,2,27483,70
ITEM01770,ORD00205,PROD0155,3,5809,38
ITEM01771,ORD00581,PROD0475,4,35971,23
ITEM01772,ORD00385,PROD0401,4,6494,17
ITEM01773,ORD00540,PROD0227,3,33218,87
ITEM01774,ORD00367,PROD0240,3,28227,59
ITEM01775,ORD00431,PROD0493,4,30430,3
ITEM01776,ORD00573,PROD0014,4,5995,96
ITEM01777,ORD00144,PROD0315,3,51752,31
ITEM01778,ORD00595,PROD0263,3,8541,79
ITEM01779,ORD00557,PROD0461,5,57727,37
ITEM01780,ORD00055,PROD0387,4,8453,51
ITEM01781,ORD00687,PROD0004,4,53119,97
ITEM01782,ORD00531,PROD0236,1,5748,7
ITEM01783,ORD00277,PROD0425,1,22055,76
ITEM01784,ORD00100,PROD0421,3,37256,61
ITEM01785,ORD00340,PROD0443,1,8158,94
ITEM01786,ORD00599,PROD0346,5,48654,91
ITEM01787,ORD00055,PROD0360,-4,34033,18
ITEM01788,ORD00576,PROD0380,4,9139,28
ITEM01789,ORD00692,PROD0328,2,19919,80
ITEM01790,ORD00319,PROD0369,1,52996,62
ITEM01791,ORD00639,PROD0353,2,7717,8
ITEM01792,ORD00001,PROD0079,5,57865,15
ITEM01793,ORD00533,PROD0050,2,13588,13
ITEM01794,ORD00486,PROD0013,-2,29285,50
ITEM01795,ORD00057,PROD0475,1,19855,51
ITEM01796,ORD00496,PROD0095,2,55363,69
ITEM01797,ORD00267,PROD0421,5,44851,56
ITEM01798,ORD00674,PROD0316,-5,28534,18
ITEM01799,ORD00652,PROD0012,2,9485,95
ITEM01800,ORD00674,PROD0124,2,33722,94
ITEM01801,ORD00560,PROD0103,4,31687,37
ITEM01802,ORD00297,PROD0342,1,38785,63
ITEM01803,ORD00377,PROD0342,3,25836,49
ITEM01804,ORD00110,PROD0238,4,53513,54
ITEM01805,ORD00152,PROD0015,3,30155,15
ITEM01806,ORD00578,PROD0200,1,38246,38
ITEM01807,ORD00035,PROD0331,5,29329,5
ITEM01808,ORD00364,PROD0493,2,30864,92
ITEM01809,ORD00470,PROD0142,1,10575,45
ITEM01810,ORD00513,PROD0439,5,14013,44
ITEM01811,ORD00538,PROD0200,5,4313,22
ITEM01812,ORD00672,PROD0078,3,43187,92
ITEM01813,ORD00577,PROD0174,4,47070,100
ITEM01814,ORD00144,PROD0143,3,26016,8
ITEM01815,ORD00661,PROD0248,4,31116,77
ITEM01816,ORD00675,PROD0093,5,46632,64
ITEM01817,ORD00675,PROD0270,3,8681,89
ITEM01818,ORD00332,PROD0302,5,23012,74
ITEM01819,ORD00633,PROD0425,4,4628,5
ITEM01820,ORD00031,PROD0437,2,15384,12
ITEM01821,ORD00682,PROD0055,4,44720,60
ITEM01822,ORD00332,PROD0390,2,50776,93
ITEM01823,ORD00243,PROD0054,2,47920,49
ITEM01824,ORD00431,PROD0473,1,4258,78
ITEM01825,ORD00257,PROD0059,1,55696,95
ITEM01826,ORD00075,PROD0227,3,39949,80
ITEM01827,ORD00031,PROD0473,2,21247,13
ITEM01828,ORD00461,PROD0194,2,41972,73
ITEM01829,ORD00570,PROD0103,2,16747,62
ITEM01830,ORD00449,PROD0348,3,14978,25
ITEM01831,ORD00166,PROD0223,5,53197,24
ITEM01832,ORD00089,PROD0299,1,41429,85
ITEM01833,ORD00099,PROD0105,1,53284,17
ITEM01834,ORD00006,PROD0185,4,37443,69
ITEM01835,ORD00074,PROD0175,2,44919,93
ITEM01836,ORD00658,PROD0271,4,12660,26
ITEM01837,ORD00585,PROD0424,-2,33023,45
ITEM01838,ORD00366,PROD0317,5,56129,17
ITEM01839,ORD00069,PROD0225,4,41190,48
ITEM01840,ORD00073,PROD0292,1,8535,100
ITEM01841,ORD00530,PROD0153,1,7928,63
ITEM01842,ORD00237,PROD0027,5,35624,42
ITEM01843,ORD00024,PROD0115,3,54473,32
ITEM01844,ORD00400,PROD0361,3,4653,20
ITEM01845,ORD00295,PROD0039,5,37906,30
ITEM01846,ORD00531,PROD0478,5,32971,39
ITEM01847,ORD00409,PROD0317,1,35978,89
ITEM01848,ORD00114,PROD0299,4,17439,83
ITEM01849,ORD00031,PROD0017,3,27817,33
ITEM01850,ORD00206,PROD0172,1,9328,26
ITEM01851,ORD00561,PROD0419,3,49833,84
ITEM01852,ORD00064,PROD0121,4,4978,72
ITEM01853,ORD00625,PROD0360,1,22865,9
ITEM01854,ORD00427,PROD0307,5,5481,70
ITEM01855,ORD00491,PROD0485,2,17928,92
ITEM01856,ORD00043,PROD0054,1,32744,64
ITEM01857,ORD00231,PROD0333,3,28479,61
ITEM01858,ORD00311,PROD0401,2,1605,7
ITEM01859,ORD00027,PROD0397,2,35208,77
ITEM01860,ORD00389,PROD0350,1,36408,61
ITEM01861,ORD00054,PROD0199,4,45776,16
ITEM01862,ORD00441,PROD0360,4,36214,17
ITEM01863,ORD00119,PROD0225,1,58995,78
ITEM01864,ORD00377,PROD0181,2,22687,55
ITEM01865,ORD00060,PROD0122,2,6228,75
ITEM01866,ORD00011,PROD0117,4,49186,96
ITEM01867,ORD00550,PROD0291,1,52744,1
ITEM01868,ORD00256,PROD0417,1,5220,7
ITEM01869,ORD00130,PROD0225,2,18720,5
ITEM01870,ORD00322,PROD0180,5,43139,31
ITEM01871,ORD00300,PROD0067,5,26271,61
ITEM01872,ORD00674,PROD0063,1,5205,32
ITEM01873,ORD00557,PROD0106,4,46419,94
ITEM01874,ORD00366,PROD0460,2,29267,91
ITEM01875,ORD00310,PROD0483,3,51331,70
ITEM01876,ORD00300,PROD0445,2,34727,34
ITEM01877,ORD00327,PROD0358,5,33193,13
ITEM01878,ORD00056,PROD0178,4,46435,79
ITEM01879,ORD00498,PROD0144,1,13540,17
ITEM01880,ORD00534,PROD0119,3,48821,70
ITEM01881,ORD00216,PROD0063,3,47707,100
ITEM01882,ORD00146,PROD0019,2,45966,56
ITEM01883,ORD00666,PROD0392,4,7686,2
ITEM01884,ORD00511,PROD0429,1,17914,35
ITEM01885,ORD00603,PROD0197,3,54409,10
ITEM01886,ORD00062,PROD0143,-3,25361,63
ITEM01887,ORD00020,PROD0442,4,25409,56
ITEM01888,ORD00046,PROD0115,2,25059,23
ITEM01889,ORD00676,PROD0221,5,3624,84
ITEM01890,ORD00313,PROD0017,5,50203,44
ITEM01891,ORD00027,PROD0466,5,49645,43
ITEM01892,ORD00269,PROD0415,5,14391,96
ITEM01893,ORD00029,PROD0175,5,28647,54
ITEM01894,ORD00059,PROD0414,1,36460,49
ITEM01895,ORD00695,PROD0148,5,30576,54
ITEM01896,ORD00587,PROD0369,5,50597,66
ITEM01897,ORD00267,PROD0084,4,30827,95
ITEM01898,ORD00244,PROD0068,1,18595,87
ITEM01899,ORD00281,PROD0044,2,50750,69
ITEM01900,ORD00303,PROD0173,5,26060,4
ITEM01901,ORD00631,PROD0141,3,17812,84
ITEM01902,ORD00257,PROD0401,5,1008,15
ITEM01903,ORD00315,PROD0292,3,54988,33
ITEM01904,ORD00184,PROD0228,4,1331,56
ITEM01905,ORD00010,PROD0239,1,23709,61
ITEM01906,ORD00654,PROD0433,-3,14476,52
ITEM01907,ORD00060,PROD0297,1,18317,78
ITEM01908,ORD00565,PROD0161,1,29064,23
ITEM01909,ORD00265,PROD0393,3,17209,63
ITEM01910,ORD00131,PROD0117,2,9827,79
ITEM01911,ORD00672,PROD0026,2,7700,83
ITEM01912,ORD00040,PROD0095,5,56598,56
ITEM01913,ORD00594,PROD0163,1,36468,91
ITEM01914,ORD00234,PROD0032,3,17071,2
ITEM01915,ORD00695,PROD0433,3,35618,91
ITEM01916,ORD00046,PROD0308,2,23119,13
ITEM01917,ORD00080,PROD0260,4,7617,65
ITEM01918,ORD00080,PROD0122,2,21550,73
ITEM01919,ORD00381,PROD0425,4,4878,82
ITEM01920,ORD00437,PROD0449,3,9576,3
ITEM01921,ORD00335,PROD0311,3,22153,52
ITEM01922,ORD00668,PROD0192,4,19471,79
ITEM01923,ORD00032,PROD0083,3,3123,37
ITEM01924,ORD00154,PROD0467,5,1873,13
ITEM01925,ORD00624,PROD0109,3,33675,91
ITEM01926,ORD00521,PROD0402,5,46916,44
ITEM01927,ORD00221,PROD0194,5,2336,84
ITEM01928,ORD00154,PROD0196,1,5266,28
ITEM01929,ORD00579,PROD0258,5,41508,70
ITEM01930,ORD00429,PROD0276,1,55747,67
ITEM01931,ORD00053,PROD0311,4,43401,67
ITEM01932,ORD00533,PROD0226,3,17841,24
ITEM01933,ORD00590,PROD0151,2,21740,31
ITEM01934,ORD00371,PROD0119,4,20831,95
ITEM01935,ORD00119,PROD0355,2,29364,93
ITEM01936,ORD00420,PROD0186,1,23267,71
ITEM01937,ORD00518,PROD0040,3,43016,61
ITEM01938,ORD00620,PROD0118,4,51731,53
ITEM01939,ORD00236,PROD0292,2,35433,31
ITEM01940,ORD00418,PROD0346,5,43840,17
ITEM01941,ORD00621,PROD0134,3,22585,40
ITEM01942,ORD00121,PROD0042,4,27792,64
ITEM01943,ORD00152,PROD0295,4,41660,98
ITEM01944,ORD00203,PROD0461,2,57636,58
ITEM01945,ORD00016,PROD0086,1,27635,33
ITEM01946,ORD00568,PROD0365,4,48883,12
ITEM01947,ORD00130,PROD0446,1,54847,55
ITEM01948,ORD00025,PROD0354,2,4985,16
ITEM01949,ORD00528,PROD0444,-1,25635,54
ITEM01950,ORD00363,PROD0066,4,45873,71
ITEM01951,ORD00248,PROD0365,3,8000,43
ITEM01952,ORD00345,PROD0303,5,40611,13
ITEM01953,ORD00047,PROD0038,-3,29618,52
ITEM01954,ORD00646,PROD0231,4,19158,96
ITEM01955,ORD00489,PROD0359,2,48266,23
ITEM01956,ORD00604,PROD0470,5,5691,19
ITEM01957,ORD00008,PROD0304,5,24440,86
ITEM01958,ORD00665,PROD0233,4,21200,56
ITEM01959,ORD00181,PROD0261,5,18504,98
ITEM01960,ORD00100,PROD0119,3,32528,43
ITEM01961,ORD00050,PROD0289,5,59005,67
ITEM01962,ORD00594,PROD0261,4,18894,41
ITEM01963,ORD00394,PROD0164,2,9584,5
ITEM01964,ORD00216,PROD0221,5,18435,73
ITEM01965,ORD00631,PROD0161,1,22963,36
ITEM01966,ORD00170,PROD0061,3,18146,62
ITEM01967,ORD00450,PROD0115,2,19105,33
ITEM01968,ORD00621,PROD0386,1,15383,85
ITEM01969,ORD00286,PROD0073,1,13755,70
ITEM01970,ORD00521,PROD0387,2,1992,76
ITEM01971,ORD00041,PROD0492,5,35452,24
ITEM01972,ORD00007,PROD0251,1,24418,26
ITEM01973,ORD00289,PROD0483,5,28151,93
ITEM01974,ORD00456,PROD0267,2,54662,58
ITEM01975,ORD00303,PROD0471,1,47140,90
ITEM01976,ORD00123,PROD0228,4,32525,33
ITEM01977,ORD00089,PROD0443,2,18448,93
ITEM01978,ORD00685,PROD0060,3,52867,10
ITEM01979,ORD00228,PROD0373,1,21637,20
ITEM01980,ORD00520,PROD0172,-3,29918,80
ITEM01981,ORD00526,PROD0345,1,46521,88
ITEM01982,ORD00323,PROD0457,1,28601,12
ITEM01983,ORD00534,PROD0163,2,55344,71
ITEM01984,ORD00677,PROD0429,1,41782,80
ITEM01985,ORD00009,PROD0126,2,38626,48
ITEM01986,ORD00226,PROD0345,2,17585,60
ITEM01987,ORD00156,PROD0249,2,48274,63
ITEM01988,ORD00290,PROD0068,2,41800,11
ITEM01989,ORD00529,PROD0439,2,409,55
ITEM01990,ORD00069,PROD0252,5,40256,26
ITEM01991,ORD00183,PROD0020,4,45287,33
ITEM01992,ORD00629,PROD0195,5,15582,81
ITEM01993,ORD00358,PROD0248,5,43253,23
ITEM01994,ORD00308,PROD0431,2,57546,37
ITEM01995,ORD00685,PROD0249,4,52415,80
ITEM01996,ORD00402,PROD0307,3,35813,61
ITEM01997,ORD00303,PROD0050,2,7564,96
ITEM01998,ORD00295,PROD0215,4,21525,31
ITEM01999,ORD00679,PROD0218,1,11747,59
ITEM02000,ORD00327,PROD0339,1,22978,89
ITEM02001,ORD00408,PROD0361,2,50904,61
ITEM02002,ORD00501,PROD0308,4,45237,30
ITEM02003,ORD00030,PROD0149,3,33458,27
ITEM02004,ORD00419,PROD0032,5,50780,41
ITEM02005,ORD00268,PROD0346,3,27150,50
ITEM02006,ORD00453,PROD0218,4,17285,6
ITEM02007,ORD00275,PROD0249,2,22471,81
ITEM02008,ORD00047,PROD0158,4,27057,28
ITEM02009,ORD00587,PROD0449,2,35328,26
ITEM02010,ORD00641,PROD0057,5,40226,42
ITEM02011,ORD00133,PROD0310,5,1505,92
ITEM02012,ORD00022,PROD0411,4,6114,99
ITEM02013,ORD00342,PROD0468,3,50455,98
ITEM02014,ORD00567,PROD0033,1,34190,26
ITEM02015,ORD00371,PROD0275,2,10488,68
ITEM02016,ORD00406,PROD0441,2,19217,20
ITEM02017,ORD00383,PROD0170,4,14330,70
ITEM02018,ORD00255,PROD0482,1,2564,2
ITEM02019,ORD00540,PROD0053,5,26279,62
ITEM02020,ORD00044,PROD0081,3,19956,3
ITEM02021,ORD00236,PROD0324,2,2413,34
ITEM02022,ORD00127,PROD0417,4,43144,51
ITEM02023,ORD00135,PROD0419,3,56690,10
ITEM02024,ORD00079,PROD0038,5,47524,90
ITEM02025,ORD00426,PROD0011,1,48870,69
ITEM02026,ORD00620,PROD0471,2,6462,94
ITEM02027,ORD00603,PROD0406,4,12932,77
ITEM02028,ORD00320,PROD0402,3,28062,65
ITEM02029,ORD00024,PROD0155,3,30274,25
ITEM02030,ORD00103,PROD0136,5,31093,48
ITEM02031,ORD00299,PROD0220,1,14765,52
ITEM02032,ORD00575,PROD0143,4,18839,89
ITEM02033,ORD00547,PROD0260,2,25261,2
ITEM02034,ORD00509,PROD0373,4,24627,97
ITEM02035,ORD00560,PROD0366,1,29839,28
ITEM02036,ORD00592,PROD0500,1,26240,98
ITEM02037,ORD00238,PROD0229,-4,31447,72
ITEM02038,ORD00112,PROD0330,3,21986,18
ITEM02039,ORD00646,PROD0500,1,6451,71
ITEM02040,ORD00174,PROD0107,4,39089,31
ITEM02041,ORD00086,PROD0073,4,40602,60
ITEM02042,ORD00536,PROD0371,5,50045,29
ITEM02043,ORD00061,PROD0393,4,16716,52
ITEM02044,ORD00319,PROD0380,3,54878,19
ITEM02045,ORD00038,PROD0165,5,39438,52
ITEM02046,ORD00006,PROD0138,2,49682,71
ITEM02047,ORD00501,PROD0280,4,20713,83
ITEM02048,ORD00242,PROD0165,4,46656,61
ITEM02049,ORD00527,PROD0285,1,7084,54
ITEM02050,ORD00080,PROD0193,2,49803,1
ITEM02051,ORD00166,PROD0267,1,11091,25
ITEM02052,ORD00449,PROD0446,1,2759,54
ITEM02053,ORD00508,PROD0088,5,32128,17
ITEM02054,ORD00561,PROD0215,4,806,37
ITEM02055,ORD00121,PROD0223,3,47382,86
ITEM02056,ORD00278,PROD0268,3,40511,47
ITEM02057,ORD00578,PROD0333,2,9474,37
ITEM02058,ORD00536,PROD0351,2,52813,78
ITEM02059,ORD00381,PROD0266,5,16665,60
ITEM02060,ORD00474,PROD0108,3,49139,92
ITEM02061,ORD00139,PROD0085,5,47063,60
ITEM02062,ORD00011,PROD0163,4,11945,19
ITEM02063,ORD00482,PROD0035,1,20636,89
ITEM02064,ORD00193,PROD0103,1,35440,58
ITEM02065,ORD00339,PROD0049,1,41158,59
ITEM02066,ORD00609,PROD0081,1,23167,81
ITEM02067,ORD00573,PROD0453,2,22807,80
ITEM02068,ORD00015,PROD0476,2,18194,36
ITEM02069,ORD00437,PROD0300,3,24269,79
ITEM02070,ORD00413,PROD0479,3,36973,69
ITEM02071,ORD00657,PROD0338,2,5277,75
ITEM02072,ORD00157,PROD0053,2,18549,22
ITEM02073,ORD00270,PROD0289,1,8503,66
ITEM02074,ORD00602,PROD0331,4,21837,73
ITEM02075,ORD00607,PROD0310,3,53107,94
ITEM02076,ORD00631,PROD0343,4,13917,21
ITEM02077,ORD00003,PROD0402,2,14384,11
ITEM02078,ORD00630,PROD0076,2,11001,60
ITEM02079,ORD00001,PROD0166,-3,58917,6
ITEM02080,ORD00141,PROD0262,4,28079,85
ITEM02081,ORD00484,PROD0168,3,32992,97
ITEM02082,ORD00121,PROD0124,5,25971,48
ITEM02083,ORD00395,PROD0362,4,23464,39
ITEM02084,ORD00535,PROD0163,5,5324,77
ITEM02085,ORD00220,PROD0490,2,41734,35
ITEM02086,ORD00147,PROD0431,4,36932,56
ITEM02087,ORD00502,PROD0356,3,45116,15
ITEM02088,ORD00572,PROD0461,4,42935,44
ITEM02089,ORD00183,PROD0013,3,56257,59
ITEM02090,ORD00687,PROD0178,4,14210,78
ITEM02091,ORD00574,PROD0449,2,25264,47
ITEM02092,ORD00184,PROD0478,1,13034,56
ITEM02093,ORD00370,PROD0270,2,567,75
ITEM02094,ORD00318,PROD0169,1,59905,47
ITEM02095,ORD00260,PROD0258,1,39965,34
ITEM02096,ORD00035,PROD0332,3,42252,61
ITEM02097,ORD00408,PROD0023,3,18168,80
ITEM02098,ORD00059,PROD0498,5,54157,3
ITEM02099,ORD00483,PROD0312,4,32332,22
ITEM02100,ORD00485,PROD0384,5,53115,13
ITEM02101,ORD00040,PROD0190,1,40368,91
ITEM02102,ORD00157,PROD0362,2,57276,16
ITEM02103,ORD00085,PROD0215,1,3873,56
ITEM02104,ORD00653,PROD0364,1,20793,12
ITEM02105,ORD00558,PROD0143,2,43132,78
ITEM02106,ORD00018,PROD0171,3,59034,90
ITEM02107,ORD00174,PROD0464,5,47525,46
ITEM02108,ORD00529,PROD0008,4,27487,85
ITEM02109,ORD00686,PROD0032,1,12844,97
ITEM02110,ORD00514,PROD0076,3,5702,22
ITEM02111,ORD00455,PROD0023,3,40080,25
ITEM02112,ORD00518,PROD0210,2,41835,95
ITEM02113,ORD00004,PROD0160,3,36936,44
ITEM02114,ORD00121,PROD0175,4,37435,89
ITEM02115,ORD00089,PROD0290,4,5977,14
ITEM02116,ORD00093,PROD0094,1,12367,40
ITEM02117,ORD00606,PROD0321,1,50447,21
ITEM02118,ORD00011,PROD0112,3,30369,10
ITEM02119,ORD00253,PROD0158,2,49182,96
ITEM02120,ORD00136,PROD0159,1,25058,90
ITEM02121,ORD00294,PROD0092,3,9402,72
ITEM02122,ORD00324,PROD0212,2,54940,24
ITEM02123,ORD00280,PROD0453,2,11807,37
ITEM02124,ORD00266,PROD0358,4,17537,11
ITEM02125,ORD00502,PROD0182,-5,24029,44
ITEM02126,ORD00658,PROD0268,4,54562,80
ITEM02127,ORD00175,PROD0019,5,25475,19
ITEM02128,ORD00551,PROD0292,2,46218,55
ITEM02129,ORD00356,PROD0331,3,13795,43
ITEM02130,ORD00516,PROD0283,3,6147,65
ITEM02131,ORD00216,PROD0133,2,30850,33
ITEM02132,ORD00033,PROD0473,1,34084,84
ITEM02133,ORD00647,PROD0096,4,9362,59
ITEM02134,ORD00601,PROD0166,3,37147,48
ITEM02135,ORD00675,PROD0302,1,21326,89
ITEM02136,ORD00108,PROD0323,3,57172,1
ITEM02137,ORD00163,PROD0216,4,22135,43
ITEM02138,ORD00664,PROD0463,1,12462,45
ITEM02139,ORD00314,PROD0084,4,36033,23
ITEM02140,ORD00023,PROD0225,5,30113,75
ITEM02141,ORD00590,PROD0356,4,48103,51
ITEM02142,ORD00485,PROD0428,2,16752,92
ITEM02143,ORD00383,PROD0308,3,31824,86
ITEM02144,ORD00411,PROD0154,1,57703,29
ITEM02145,ORD00520,PROD0056,4,28111,99
ITEM02146,ORD00276,PROD0489,5,26463,75
ITEM02147,ORD00030,PROD0084,5,11104,38
